Date,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
2014-11-21,27.195913314819336,25.908721923828125,16.631500244140625,116.13240814208984,40.79227066040039,27.30569267272949,45.62184524536133,41.11763381958008,0.4908238649368286,40.16648483276367
2014-11-26,27.287580490112305,26.47151756286621,16.678499221801758,117.8816375732422,41.14956665039063,28.310766220092773,45.53882598876953,40.9205322265625,0.5021044611930847,40.51729202270508
2014-12-02,26.832231521606445,25.499412536621097,16.315500259399414,115.69508361816406,41.32441711425781,28.84781265258789,46.09730911254883,41.52899169921875,0.4946640431880951,40.47251510620117
2014-12-05,26.30862808227539,25.581716537475582,15.631500244140623,115.63385772705078,42.631954193115234,28.90152359008789,47.3199348449707,41.49470901489258,0.5057047605514526,41.0771369934082
2014-12-10,26.30663681030273,24.903247833251957,15.291999816894531,109.01296997070312,41.40802383422851,27.94248390197754,45.79541778564453,40.19210052490234,0.4865036308765411,40.50237274169922
2014-12-15,25.69883918762207,24.07573699951172,15.303500175476074,106.7739486694336,40.13090133666992,27.55887222290039,44.64827728271485,39.99500274658203,0.469702810049057,39.70367050170898
2014-12-18,25.6380615234375,25.05896759033203,14.886500358581545,109.91382598876952,41.12675094604492,28.40283203125,46.39918518066406,40.72344207763672,0.4853036999702453,41.21149063110352
2014-12-23,26.841197967529297,25.034494400024418,15.314499855041504,113.72718048095705,41.37003707885742,28.7174015045166,47.15389251708984,41.52042388916016,0.4956241846084595,41.40557861328125
2014-12-29,26.768461227416992,25.339242935180664,15.60200023651123,115.70384216308594,41.60568618774414,28.52557373046875,47.51614761352539,40.66344451904297,0.4934640824794769,41.58472442626953
2015-01-02,26.38186454772949,24.320432662963867,15.425999641418455,113.65721893310548,41.24839401245117,27.89645767211914,47.46483612060547,40.07212829589844,0.4831434488296509,40.83081817626953
2015-01-07,25.166269302368164,23.968963623046875,14.92099952697754,113.27238464355467,38.89938354492188,27.635597229003903,44.86713790893555,39.617942810058594,0.4593823552131653,39.11396408081055
2015-01-12,24.76323127746582,24.30263328552246,14.570500373840332,114.46185302734376,38.2988166809082,28.080596923828125,44.684844970703125,39.93501281738281,0.4725830256938934,38.85271453857422
2015-01-15,25.10947608947754,23.762083053588867,14.34749984741211,113.82340240478516,35.90420150756836,27.766033172607425,41.76813888549805,38.975215911865234,0.4704228639602661,37.85993194580078
2015-01-21,25.925518035888672,24.369367599487305,14.862500190734863,115.80877685546876,36.29189300537109,27.988523483276367,42.45173645019531,39.35227584838867,0.487223744392395,38.8900260925293
2015-01-26,26.73906898498535,25.15907287597656,15.482999801635742,117.26066589355467,37.1661262512207,27.474485397338867,43.120155334472656,40.28636932373047,0.494904100894928,39.99479293823242
2015-01-29,25.568811416625977,26.449275970458984,15.58899974822998,129.25173950195312,36.20835494995117,26.24691772460937,42.28464126586914,36.00151443481445,0.4747431874275207,39.3826904296875
2015-02-03,26.56868934631348,26.393667221069336,18.177499771118164,128.8668975830078,37.166412353515625,25.855627059936523,43.082176208496094,35.65015411376953,0.4826635122299194,39.89775085449219
2015-02-06,26.59758186340332,26.560361862182617,18.714000701904297,129.44418334960938,37.36411666870117,25.73198890686035,43.970848083496094,36.34430313110352,0.4896237552165985,40.9120979309082
2015-02-11,26.80283737182617,27.88916015625,18.756999969482425,130.17433166503906,37.77470016479492,25.9251708984375,44.33544158935547,36.31858444213867,0.4994644224643707,40.49884033203125
2015-02-17,27.15207290649414,28.547975540161133,18.771499633789062,131.93443298339844,39.30302047729492,26.84473419189453,45.64948272705078,37.61274719238281,0.537146270275116,41.60335159301758
2015-02-20,26.992151260375977,28.920934677124023,19.183000564575195,139.3179168701172,39.37145233154297,26.58972549438477,45.421607971191406,37.85441207885742,0.5361860990524292,41.1976203918457
2015-02-25,27.267654418945312,28.762371063232425,19.26849937438965,134.6537628173828,39.60715866088867,26.23426628112793,46.43942260742188,37.96658706665039,0.5334318280220032,41.57330322265625
2015-03-02,28.647151947021484,28.829368591308597,19.28300094604492,135.3489532470703,40.67167282104492,26.31926918029785,46.91795349121094,37.87165832519531,0.5445151329040527,41.73860549926758
2015-03-05,28.966495513916016,28.230854034423828,19.39150047302246,135.93856811523438,40.72489929199219,26.064266204833984,47.09264755249024,37.20709609985352,0.550779402256012,41.20513534545898
2015-03-10,27.891393661499023,27.806529998779297,18.475500106811523,134.13449096679688,38.953250885009766,24.495620727539062,45.54314422607422,36.27496719360352,0.5541524291038513,40.04051208496094
2015-03-13,27.550127029418945,27.601062774658203,18.52899932861328,133.386474609375,40.70968627929688,23.900615692138672,46.33307647705078,35.7139778137207,0.5469245910644531,41.580810546875
2015-03-18,28.205753326416016,28.69090461730957,18.756999969482425,137.04739379882812,40.84655380249024,23.86970329284668,46.90275192260742,36.68061828613281,0.5510200262069702,42.20445251464844
2015-03-23,28.16639518737793,28.409513473510746,18.75550079345703,134.4777374267578,39.90370178222656,24.109254837036133,46.43942260742188,36.991310119628906,0.5471652746200562,41.91141128540039
2015-03-26,28.0802059173584,27.74623107910156,18.36750030517578,130.3943634033203,38.9228401184082,23.24379539489746,45.224117279052734,35.56725311279297,0.5052425861358643,40.94966125488281
2015-03-31,27.63482093811035,27.788673400878903,18.604999542236328,132.0751953125,39.17376327514648,24.163345336914062,46.01407623291016,35.09257125854492,0.5042786002159119,40.87453079223633
2015-04-06,27.099262237548828,28.44078254699707,18.85199928283691,132.82325744628906,39.24979782104492,23.985614776611328,46.235816955566406,35.86069869995117,0.5221081376075745,40.63409423828125
2015-04-09,27.302026748657227,28.26434898376465,19.177000045776367,135.01454162597656,39.637577056884766,24.140161514282227,47.00041198730469,35.800289154052734,0.5428284406661987,40.71673583984375
2015-04-14,26.89151763916016,28.20628547668457,19.25550079345703,134.82977294921875,40.09379577636719,24.333341598510746,48.20085144042969,35.94701385498047,0.5387324094772339,40.71673583984375
2015-04-17,26.54078483581543,27.860130310058597,18.777999877929688,131.65280151367188,40.35231018066406,25.09061813354492,48.04792022705078,35.92110824584961,0.534877598285675,40.611549377441406
2015-04-22,27.35981750488281,28.724401473999023,19.489999771118164,133.0520477294922,40.3751335144043,25.268356323242188,48.1243782043457,37.1035270690918,0.5375279188156128,41.07741165161133
2015-04-27,28.203758239746097,29.62442207336425,21.92799949645996,130.06875610351562,40.14702987670898,25.113805770874023,47.66563034057617,41.45341873168945,0.534877598285675,41.30281066894531
2015-04-30,27.339391708374023,27.9494571685791,21.089000701904297,126.14381408691406,40.54241180419922,25.152433395385746,48.36906814575195,41.97988510131836,0.534877598285675,41.40047454833984
2015-05-05,27.05392837524414,28.09461975097656,21.059499740600582,125.76541900634766,40.565216064453125,25.404367446899418,49.24071502685547,41.08230209350586,0.5307818651199341,41.86634063720703
2015-05-08,27.348360061645508,28.6201286315918,21.684499740600582,128.829833984375,41.11358642578125,25.528902053833008,50.07413864135742,41.21175765991211,0.5018693208694458,42.399635314941406
2015-05-13,26.87706756591797,28.25907325744629,21.3435001373291,128.97154235839844,41.25057220458984,25.404367446899418,50.09708023071289,41.108192443847656,0.5047605633735657,42.05921936035156
2015-05-18,27.234771728515625,29.19648170471191,21.261999130249023,129.93692016601562,41.608280181884766,26.00367927551269,50.78522491455078,41.436153411865234,0.512470543384552,42.17270278930664
2015-05-21,27.739940643310547,29.4655876159668,21.581499099731445,130.50376892089844,41.73766326904297,26.11264038085937,50.96108627319336,41.19292068481445,0.5056446194648743,42.369384765625
