,reward,log_return,portfolio_value,return,rate_of_return,weights_mean,weights_std,cost,date,steps,market_value
87,0.02723254187141128,0.02723254187141128,1.5897320577526286,1.0082284338889522,0.027606736753403416,0.09090909,0.14845394,0.0002851687642340003,2015-11-10,88,1.2867728144106085
88,-0.03287455496356475,-0.03287455496356475,1.5383200274756743,0.9739378855610316,-0.03234006009140589,0.09090909,0.14845394,1.0436875704155912e-05,2015-11-13,89,1.2532367940644857
89,0.039938790918795035,0.039938790918795035,1.6010020602958106,1.0300762894836597,0.04074706933575789,0.09090909,0.14845394,1.2445700387618553e-05,2015-11-18,90,1.290929506674343
90,0.007830704092344033,0.007830704092344033,1.6135882488031725,1.006336990527934,0.007861444291356046,0.09090909,0.14845394,2.546124381972756e-05,2015-11-23,91,1.2991101147303687
91,0.0009291693234762138,0.0009291693234762138,1.615088242280017,0.9987002091379368,0.0009296011407848859,0.09090909,0.13269497,0.00044458926955364244,2015-11-27,92,1.2974215432744283
92,0.008340124089577008,0.008340124089577008,1.6286146060908773,1.0049214554271007,0.008374999864877442,0.09090909,0.14845394,0.00044107262269616794,2015-12-02,93,1.3038067455698135
93,0.008872778326101317,0.008872778326101317,1.6431292398988655,1.0056595047019952,0.008912258157150799,0.09090909,0.14845394,2.9873145097582543e-05,2015-12-07,94,1.311185645976859
94,-0.011065139677766699,-0.011065139677766699,1.6250480054170962,0.9861965923568831,-0.011004146261119563,0.09090909,0.14845394,1.1907338716255073e-05,2015-12-10,95,1.2930868160096367
95,-0.018110380675227612,-0.018110380675227612,1.5958826621245399,0.9974677612009799,-0.01794737336702279,0.09090909,0.14529516,0.00010472105421844861,2015-12-15,96,1.2898124114036358
96,-0.020503850281542155,-0.020503850281542155,1.5634941025292914,0.9784943783495941,-0.020295075799702467,0.09090909,0.14128144,0.00018523912307917453,2015-12-18,97,1.2620741936839914
97,0.017475391065118348,0.017475391065118348,1.591056907526617,1.0228661701684811,0.017628979190095206,0.09090909,0.14454588,8.93920277882635e-05,2015-12-23,98,1.2909329969620182
98,0.021577555028440405,0.021577555028440405,1.6257610949896257,1.0148590677046423,0.021812034062916208,0.09090909,0.14244671,6.981293776395319e-05,2015-12-29,99,1.3101150577660337
99,-0.05156152476888649,-0.05156152476888649,1.5440588207005985,0.9602686887856703,-0.05025478499935965,0.09090909,0.13711618,0.00018104928576584233,2016-01-04,100,1.2580624686793518
100,-0.06737339221843701,-0.06737339221843701,1.4434573226800074,0.9496903391113022,-0.06515392851092572,0.09090909,0.14845394,0.0002888739697313009,2016-01-07,101,1.1947697725032955
101,0.016318376759949942,0.016318376759949942,1.4672054416609641,1.0062006021097838,0.016452248783403345,0.09090909,0.14845394,3.2639454664020324e-05,2016-01-12,102,1.2021780644753854
102,-0.06806942193561646,-0.06806942193561646,1.3706568931456076,0.9453599126483273,-0.06580438279049583,0.09090909,0.12172173,0.000980033028092614,2016-01-15,103,1.1364909500201856
103,0.006671794121266378,0.006671794121266378,1.3798322076841727,0.9922232279777622,0.006694100167918826,0.09090909,0.14110719,0.000769509967567041,2016-01-21,104,1.1276527189965422
104,0.03740167892012139,0.03740167892012139,1.4324175085986208,1.023039032323636,0.03810992425137272,0.090909086,0.12801002,0.00043069860350981626,2016-01-26,105,1.1536327464393397
105,-0.01437760152745378,-0.01437760152745378,1.4119701246955432,1.015842753841367,-0.01427473748424224,0.09090909,0.13380861,0.00018434988433508007,2016-01-29,106,1.1719094660645184
106,-0.04961923539444933,-0.04961923539444933,1.3436190338261547,0.9658899355523549,-0.04840831238134502,0.09090909,0.13358465,0.0004967398794928343,2016-02-03,107,1.1319355586502524
107,-0.067675097540357,-0.067675097540357,1.2556980673166982,0.9593573460012703,-0.0654359340676266,0.09090909,0.14845394,0.0004155661360996074,2016-02-08,108,1.0859306933911714
108,-0.0016834595539099498,-0.0016834595539099498,1.2535859287403688,0.9782363671251235,-0.0016820433441000482,0.09090909,0.13219057,0.00046188242113987253,2016-02-11,109,1.062296896452646
109,0.0652539400532389,0.0652539400532389,1.3381152952988822,1.0660785174456844,0.06743005375263778,0.09090909,0.12779842,0.00016478592704186922,2016-02-17,110,1.1324919004573886
110,0.04722944768765855,0.04722944768765855,1.4028299313322803,1.0174460691550253,0.04836252620439807,0.09090909,0.121958725,0.0003554640464703583,2016-02-22,111,1.1522494324702743
111,-0.00015416504999227326,-0.00015416504999227326,1.4026136806538207,0.9925487790838642,-0.00015415316827049885,0.09090909,0.12603736,0.00024601494197896127,2016-02-25,112,1.1436637673984462
112,0.034413119353294226,0.034413119353294226,1.4517221341860165,1.0290328810711713,0.03501210219859252,0.09090909,0.121192954,0.0003325635720066664,2016-03-01,113,1.176867621542733
113,0.004476367046109632,0.004476367046109632,1.4582351417830892,1.007615251730195,0.0044864009741951705,0.09090909,0.124851115,0.0002706446535763594,2016-03-04,114,1.185829764733897
114,-0.022124970855151836,-0.022124970855151836,1.4263260273171767,0.9890692886699568,-0.02188200897894621,0.09090909,0.1376691,0.0005060307576474452,2016-03-09,115,1.1728678018890177
115,0.01841848606939098,0.01841848606939098,1.4528402196536385,1.0184429255494585,0.018589152710291046,0.09090909,0.14845394,0.0002901922507478441,2016-03-14,116,1.1944989154386139
116,0.007847914446893667,0.007847914446893667,1.4642868427910045,1.009978692430385,0.007878790098538868,0.09090909,0.14845394,5.3289675084667866e-05,2016-03-17,117,1.2064184527242043
117,0.015806962282157434,0.015806962282157434,1.487616670936108,1.0116603526289731,0.01593255328350529,0.09090909,0.1270437,0.0006618327773423285,2016-03-22,118,1.2204857173010688
118,0.012270203833221393,0.012270203833221393,1.5059824764999579,0.9916732174255638,0.012345791710100196,0.09090909,0.13312702,0.0002063874268387373,2016-03-28,119,1.210322998097898
119,0.0248377476299399,0.0248377476299399,1.5438560900193765,1.0085530099477187,0.02514877437846441,0.09090909,0.1413206,0.0002225763039683994,2016-03-31,120,1.220674902740582
120,-0.001166069758426972,-0.001166069758426972,1.5420568953069194,0.9942453278439444,-0.001165390170812186,0.090909086,0.12117741,0.0008521110204172977,2016-04-05,121,1.213650318866185
121,-0.0005608791091190294,-0.0005608791091190294,1.5411922303125933,0.9957593269951378,-0.0005607218494709798,0.09090909,0.14845394,0.001041520473762104,2016-04-08,122,1.2085036247216268
122,0.03130066782037025,0.03130066782037025,1.5901954933302447,1.0341229237082818,0.03179568521943055,0.09090909,0.14845394,3.564537153207953e-06,2016-04-13,123,1.249741301709185
123,-6.95839925361432e-05,-6.95839925361432e-05,1.59008484502793,1.0049230788772847,-6.958157206382598e-05,0.090909086,0.12368611,0.0008348967257394268,2016-04-18,124,1.2558938767136998
124,-0.012924358311143759,-0.012924358311143759,1.5696662514506212,1.0020106300459348,-0.012841197525500614,0.09090909,0.14845394,0.0008367924244597197,2016-04-21,125,1.258419014676726
125,-0.011065245716281837,-0.011065245716281837,1.5523932498201105,0.9864552706713987,-0.011004251135900867,0.09090909,0.14167875,0.00017432609836830483,2016-04-26,126,1.2413740697409645
126,-0.01995212663724239,-0.01995212663724239,1.5217266521547732,0.9833340105254748,-0.019754400290577734,0.09090909,0.14845394,0.0002651865921941183,2016-04-29,127,1.2206853425607131
127,-0.002431102809875113,-0.002431102809875113,1.5180316714493927,0.9905825848180897,-0.002428150088682801,0.09090909,0.13498333,0.00036964581642199516,2016-05-04,128,1.2091896418833465
128,0.006308355509058649,0.006308355509058649,1.527638223885995,1.0028651860077566,0.0063282951319652,0.09090909,0.14169721,0.00019677894802376774,2016-05-09,129,1.212654195125995
129,0.012474478751435335,0.012474478751435335,1.546814070252174,1.0098192479178687,0.01255260968621208,0.09090909,0.14845473,0.0001831503257227872,2016-05-12,130,1.2245615473065807
130,0.05897429469568594,0.05897429469568594,1.6407798910710103,1.0110374007808993,0.06074797393297393,0.09090909,0.14113389,0.0002729025716114954,2016-05-17,131,1.2380775238850816
131,0.019454663359419574,0.019454663359419574,1.6730132395208237,1.011815625501939,0.0196451386473131,0.09090909,0.13217717,0.0002846951836965255,2016-05-20,132,1.2527061842496758
132,0.024463514875932717,0.024463514875932717,1.71444575015823,1.0266991517739192,0.02476520188762721,0.09090909,0.14845394,0.0004567346716507316,2016-05-25,133,1.2861523767910852
133,0.01883035531500141,0.01883035531500141,1.7470352459168546,1.0060505964496875,0.01900876464339385,0.09090909,0.14845394,2.7194475102543665e-05,2016-05-31,134,1.2939343657958544
134,-0.00696481879840478,-0.00696481879840478,1.7349097369274615,0.9913022304098807,-0.0069406206988282815,0.09090909,0.14845394,2.099099855500608e-05,2016-06-03,135,1.2826800228174249
135,0.0018102987409854136,0.0018102987409854136,1.7380532863813585,1.0074516626161645,0.001811938331422569,0.09090909,0.14845394,1.429171945221408e-05,2016-06-08,136,1.2922381215919545
136,-0.00626899829762385,-0.00626899829762385,1.727191515010865,0.9810876587467884,-0.006249389161771757,0.09090909,0.14845394,3.2579004314868545e-05,2016-06-13,137,1.2677988732559984
137,0.007150548540285417,0.007150548540285417,1.7395861432324375,0.993903778671406,0.0071761747981344826,0.09090909,0.14845394,1.4978303152602679e-05,2016-06-16,138,1.2600700907244877
138,-0.008400999458001442,-0.008400999458001442,1.7250330965627554,1.0040849508254999,-0.00836580972221368,0.09090909,0.14845394,1.4218434700203898e-05,2016-06-21,139,1.2652174150817803
139,-0.027826401400032567,-0.027826401400032567,1.677693335106106,0.9681309072510214,-0.02744281344571131,0.09090909,0.14845394,8.81613412583901e-06,2016-06-24,140,1.2248960839329162
140,0.01803436409058276,0.01803436409058276,1.708223940276544,1.018071956118394,0.01819796534418905,0.09090909,0.14845394,1.2282722654780448e-05,2016-06-29,141,1.2470323522113445
141,0.011347723697588982,0.011347723697588982,1.7277187955967879,1.0019174808786437,0.01141235341607949,0.09090908,0.133653,0.000412554716224348,2016-07-05,142,1.24942351290176
142,0.03754074071970503,0.03754074071970503,1.7938114612361504,1.0293882476241893,0.03825429566883476,0.09090909,0.14845394,0.000407408860084771,2016-07-08,143,1.2861418804864013
143,0.008990821220463584,0.008990821220463584,1.8100120185036068,1.0153332492501994,0.009031360105310249,0.09090909,0.12343844,0.000850391922026646,2016-07-13,144,1.3058626145110195
144,0.00873703306675398,0.00873703306675398,1.8258954393953664,1.0122180867790216,0.008775312389854184,0.09090909,0.13819371,0.0005900123632345924,2016-07-18,145,1.3218177572565952
145,0.003743775137160009,0.003743775137160009,1.8327439931053942,1.0011447321552962,0.0037507918373986815,0.09090909,0.14845394,0.0002714563283966684,2016-07-21,146,1.3233308845467684
146,0.008021781177034339,0.008021781177034339,1.8475049900410156,1.0072984114075891,0.008054041912646248,0.09090909,0.14785686,9.735191861101666e-05,2016-07-26,147,1.3329890977705596
147,0.03846419727818068,0.03846419727818068,1.9199521661934267,1.0126310939991716,0.0392135212315734,0.09090909,0.14845394,7.123904574201334e-05,2016-07-29,148,1.3498262083643706
148,-0.0021211968152548325,-0.0021211968152548325,1.9158838860886718,0.999747115094726,-0.002118948678195842,0.09090909,0.14845394,2.8813231868919376e-05,2016-08-03,149,1.3494848576915321
149,0.02944061584431885,0.02944061584431885,1.9731271923951255,1.02193099869955,0.02987827536005705,0.09090909,0.14547238,7.452053851234126e-05,2016-08-08,150,1.3790804083506274
150,0.00603573821503344,0.00603573821503344,1.9850724847183965,1.0001833662560096,0.006053990016107846,0.09090909,0.14845394,7.512878333371886e-05,2016-08-11,151,1.3793332851618427
151,0.017355171861294608,0.017355171861294608,2.0198244499098594,1.0084670791311081,0.017506647973307032,0.09090909,0.14845394,5.0804062318135085e-05,2016-08-16,152,1.3910122092354793
152,-0.004826791614291754,-0.004826791614291754,2.0100986691853757,0.998925529647693,-0.004815161399258083,0.09090909,0.14845394,7.745078751294903e-06,2016-08-19,153,1.3895176078569587
153,-0.0054765630209549125,-0.0054765630209549125,1.9991203263229584,0.9977505103214671,-0.005461594015614413,0.09090909,0.14194104,0.00016721773242262482,2016-08-24,154,1.3863919023399447
154,0.0025459338533753663,0.0025459338533753663,2.004216438894276,1.0062847559647052,0.0025491775078345658,0.09090909,0.14845394,0.00016630834426070704,2016-08-29,155,1.3951050371175946
155,0.00562949422763581,0.00562949422763581,2.015530981519516,1.0015337514293945,0.005645369634569963,0.09090909,0.14845394,2.161995073142256e-05,2016-09-01,156,1.3972447814624291
156,0.005965353680458645,0.005965353680458645,2.027590269936887,1.0056586219414065,0.005983181865197418,0.09090909,0.14845394,3.515574612764305e-05,2016-09-07,157,1.4051512614403283
