Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
234	2.614633	0.016516889	2.6517348	2.5956373	500.0	0.42959657	0.16182207	0.7574309	-0.040526703	1175000	2.2888185e-09	0.0005169338	0.003031768	-1.3714074e-05	0.5118268	0.01667432	0.2826	3.0	256.9162549972534
235	2.6218066	0.026479533	2.6585853	2.5745845	500.0	0.43007714	0.16289784	0.75803554	-0.0412717	1180000	-5.0354004e-08	0.0005879079	0.0018465904	1.0378601e-05	0.51164913	0.015210161	0.181	5.0	257.9234130382538
236	2.6240163	0.01612164	2.6437478	2.5815377	500.0	0.42800683	0.16210757	0.7561694	-0.044352427	1185000	-1.9836426e-08	0.0005444681	0.022699567	9.617634e-05	0.51131904	0.030302582	0.461	1.0	258.8795108795166
237	2.609422	0.02521341	2.6525974	2.5587249	500.0	0.42678788	0.16260436	0.75163937	-0.046707958	1190000	-3.4332274e-08	0.0005963904	0.014584586	-4.2617263e-05	0.51125836	0.025025802	0.3298	1.0	259.9582448005676
238	2.6099133	0.024185985	2.6456466	2.569417	500.0	0.4296536	0.16243546	0.7580224	-0.042540982	1195000	-5.340576e-09	0.0005542417	0.00976553	-2.559158e-06	0.51120424	0.019980405	0.3004	1.0	260.91461205482483
239	2.6098685	0.030343844	2.6563892	2.56401	500.0	0.42610097	0.16288261	0.7587767	-0.042838305	1200000	3.7384034e-08	0.0006358393	0.009264782	6.638584e-07	0.511164	0.021417322	0.3572	3.0	261.9989309310913
240	2.610607	0.024613857	2.64786	2.5661035	500.0	0.4264339	0.16274412	0.7557142	-0.042724535	1205000	-2.9754638e-08	0.00053010933	0.0060524745	2.8415816e-06	0.51102006	0.018061565	0.2788	1.0	263.1585009098053
241	2.6341844	0.041299716	2.7171717	2.5875678	500.0	0.42492318	0.16252613	0.7451593	-0.04993546	1210000	-2.822876e-08	0.00080732146	0.008902833	0.0007376351	0.51096374	0.028150879	0.356	3.0	264.1840629577637
242	2.6083019	0.036779307	2.6814919	2.5633109	500.0	0.46535283	0.16114776	0.7930076	-0.014884561	1215000	-5.0354004e-08	0.002060508	0.005149145	-0.0013707806	0.51087177	0.018265767	0.2442	3.0	265.41657185554504
243	2.6230664	0.022591807	2.6495569	2.5698574	500.0	0.42924023	0.16237745	0.75952107	-0.03950794	1220000	5.264282e-08	0.00054993737	-0.013862347	-2.6350026e-05	0.5108065	0.008045005	0.1284	79.0	266.74722385406494
244	2.610395	0.028101357	2.6576898	2.5585015	500.0	0.4316795	0.16307008	0.76010245	-0.0438589	1225000	3.8909914e-08	0.00058552914	0.0015009445	-2.0253123e-05	0.506878	0.016639436	0.293	2.0	267.70449113845825
245	2.6120937	0.027837755	2.656408	2.5607777	500.0	0.42989478	0.16210072	0.7615354	-0.042491958	1230000	-1.7547608e-08	0.0005287029	-0.013539835	2.5823247e-06	0.5069462	0.010576301	0.121	79.0	268.9703598022461
246	2.6176853	0.03223939	2.6550686	2.5506563	500.0	0.43176773	0.16262592	0.76306546	-0.042737246	1235000	-3.0517577e-09	0.0005548299	-0.0033459915	-1.2159289e-05	0.50348514	0.015350627	0.1548	5.0	269.93987488746643
247	2.6332586	0.024683498	2.6838791	2.588409	500.0	0.43172744	0.16221075	0.76023906	-0.04293132	1240000	4.577637e-09	0.00048586904	-0.01145464	-6.5962377e-06	0.5033776	0.0066992887	0.1104	79.0	271.19876885414124
248	2.6255887	0.022093216	2.6633039	2.5839121	500.0	0.43200234	0.16234681	0.7612896	-0.04486896	1245000	-1.0681152e-08	0.00046982316	0.0015857903	8.000352e-07	0.50436914	0.016736075	0.1868	2.0	272.1680610179901
249	2.619689	0.024906635	2.6700778	2.5813003	500.0	0.43216476	0.16209365	0.7573024	-0.04433088	1250000	4.4250488e-08	0.000494294	-0.013269146	0.00013687502	0.5043013	0.007017012	0.1228	79.0	273.52241587638855
250	2.6297326	0.025734764	2.6618886	2.5954823	500.0	0.4371702	0.16164128	0.7771457	-0.035827354	1255000	-5.340576e-09	0.0006698166	0.0006588478	-7.0967304e-05	0.49902898	0.016070066	0.221	2.0	274.50346875190735
251	2.6248384	0.025752066	2.6671069	2.5921211	500.0	0.43354946	0.1621833	0.7576955	-0.049931154	1260000	2.3651124e-08	0.0005473451	-0.012620074	0.00012487022	0.49902725	0.010306193	0.1236	79.0	275.77773904800415
252	2.6374843	0.012836443	2.6552196	2.6132371	500.0	0.44909453	0.16270718	0.76390785	-0.04422997	1265000	-3.0517577e-09	0.0008186117	0.0021305152	-0.0003892398	0.4967671	0.016081473	0.2456	16.0	276.8041069507599
253	2.618515	0.022254745	2.6549788	2.5768878	500.0	0.43451503	0.1632674	0.7680944	-0.047558457	1270000	1.8310548e-08	0.0005329025	0.030193908	4.6238012e-05	0.49488658	0.05766997	0.5356	1.0	277.7931830883026
254	2.6132243	0.031250693	2.6700163	2.5697842	500.0	0.4334831	0.16275397	0.77615273	-0.038804322	1275000	-7.6293943e-10	0.0005654359	0.022906246	0.0007530513	0.4947432	0.033601735	0.4004	1.0	278.8417921066284
255	2.6212919	0.029879704	2.6673071	2.5665183	500.0	0.40176994	0.16362765	0.74317724	-0.06477125	1280000	-2.6702882e-08	0.0013118933	0.010623706	-0.00088756176	0.49462613	0.016801178	0.2706	1.0	279.7741861343384
256	2.6266654	0.02551603	2.6659024	2.5883589	500.0	0.43119106	0.16214228	0.7627969	-0.04711859	1285000	4.348755e-08	0.0005061538	0.00471762	0.00018285884	0.49451032	0.017350977	0.2196	1.0	280.7185490131378
257	2.6175647	0.013686218	2.6465309	2.6022515	500.0	0.4323156	0.16176024	0.7622436	-0.038494855	1290000	-2.6702882e-08	0.0006018195	0.0034277283	-0.00015805679	0.49441907	0.018221015	0.2548	3.0	281.687136888504
258	2.60278	0.019245619	2.6351795	2.564246	500.0	0.42985722	0.16207066	0.76502633	-0.044318154	1295000	-5.340576e-09	0.00044507385	0.0033915848	6.749178e-07	0.49413702	0.020544065	0.313	1.0	282.6290719509125
259	2.6240156	0.026612563	2.6686442	2.5794559	500.0	0.42742485	0.16281493	0.75793207	-0.047892228	1300000	6.713867e-08	0.0005298762	0.007841417	-2.1135027e-05	0.49403235	0.016579602	0.3136	1.0	283.5658609867096
260	2.629543	0.024957487	2.66742	2.586393	500.0	0.43319735	0.16239305	0.7687893	-0.041346014	1305000	-1.6784668e-08	0.00041785507	0.011932423	-3.78408e-06	0.49395272	0.032077376	0.347	3.0	284.52075386047363
261	2.6241336	0.023580167	2.6516776	2.5832622	500.0	0.433004	0.16348659	0.76336664	-0.043999895	1310000	1.2969971e-08	0.0004464487	-0.012001106	-2.4242414e-05	0.49380055	0.010395256	0.108	79.0	285.7937879562378
262	2.6022208	0.03923772	2.6759648	2.531815	500.0	0.43251577	0.16248195	0.764872	-0.048394263	1315000	-2.89917e-08	0.00055532303	0.0010985096	-1.9547646e-05	0.49170813	0.016632479	0.2212	2.0	286.73894691467285
263	2.6306033	0.0204407	2.6629627	2.5969083	500.0	0.42786875	0.16171776	0.76658386	-0.042802513	1320000	2.6702882e-08	0.0004934269	-0.013213947	-7.05313e-05	0.49161577	0.009471263	0.1458	79.0	288.0102069377899
264	2.6320662	0.0117997555	2.6532633	2.6131275	500.0	0.43675503	0.16278501	0.7696213	-0.0423124	1325000	-1.8310548e-08	0.00042705404	-0.012081563	-1.882622e-05	0.49179414	0.010355302	0.1424	79.0	289.2681670188904
265	2.6271424	0.016447632	2.6446443	2.5898285	500.0	0.4336713	0.16243848	0.764882	-0.048046693	1330000	4.9591065e-08	0.0004296397	-0.0065599983	-4.318892e-06	0.48827687	0.016738497	0.2356	27.0	290.36946201324463
266	2.6389298	0.030653734	2.695968	2.581169	500.0	0.43160352	0.16323052	0.7626127	-0.049945354	1335000	9.155274e-09	0.00042453894	0.0019658518	-1.2963195e-05	0.48575613	0.0172488	0.239	1.0	291.3646159172058
267	2.6260781	0.019641228	2.6603587	2.5857446	500.0	0.4357152	0.16305313	0.7638837	-0.05224356	1340000	-1.2207031e-08	0.00048537945	0.0005108963	0.00021558421	0.48564383	0.017682796	0.3068	9.0	292.3528769016266
268	2.619281	0.027793527	2.6532829	2.565549	500.0	0.44616103	0.16170119	0.7849963	-0.035939574	1345000	2.2888184e-08	0.0007563547	0.006766935	-0.00026194222	0.4859072	0.01574132	0.2382	3.0	293.30634093284607
269	2.6239486	0.018544327	2.655741	2.599137	500.0	0.42399892	0.16371049	0.7604786	-0.055471808	1350000	-1.6021728e-08	0.00048129435	0.0016505867	-5.6717778e-05	0.48616686	0.018731702	0.2724	3.0	294.3533239364624
270	2.6254742	0.023893287	2.6561763	2.574246	500.0	0.43168712	0.16293912	0.7684449	-0.049368277	1355000	7.2479246e-08	0.00046221114	0.009175543	2.6898633e-05	0.4862972	0.02259249	0.3442	4.0	295.3190517425537
271	2.6269848	0.024616357	2.664051	2.5925865	500.0	0.4324062	0.16373664	0.7616138	-0.058403686	1360000	-3.2806398e-08	0.00051319343	0.042150736	-3.4932542e-05	0.4862586	0.06523201	0.5796	1.0	296.28058099746704
272	2.6398165	0.02685254	2.6726618	2.5988054	500.0	0.4318081	0.16286126	0.76411474	-0.04727605	1365000	-6.1035155e-09	0.0004408657	0.034766547	0.000890586	0.486215	0.05109054	0.5104	1.0	297.2679178714752
273	2.638846	0.013977989	2.6595933	2.6153684	500.0	0.4709959	0.16015941	0.8144538	0.0007469207	1370000	1.373291e-08	0.001938776	0.03716287	-0.0014300373	0.48618266	0.050034255	0.5422	1.0	298.30437779426575
274	2.6521075	0.019368095	2.6878533	2.6133816	500.0	0.43511847	0.16259935	0.76299036	-0.042878047	1375000	-2.2125244e-08	0.00044232965	0.01950559	-4.9301365e-05	0.48616	0.019617481	0.3536	1.0	299.27107286453247
275	2.641724	0.020134062	2.6695454	2.5982075	500.0	0.43759364	0.16301861	0.77644634	-0.050270945	1380000	4.4250488e-08	0.00041560607	0.011353018	-1.1342519e-05	0.48613086	0.026855493	0.3974	18.0	300.3065071105957
276	2.648302	0.017969979	2.679764	2.6248522	500.0	0.43608907	0.16277699	0.7740257	-0.051123947	1385000	1.9836426e-08	0.0004019308	0.00039586637	-4.7851354e-06	0.48557827	0.017680572	0.2434	14.0	301.3167428970337
277	2.6536043	0.016818766	2.6756456	2.6176867	500.0	0.43720517	0.16365035	0.77553856	-0.05062674	1390000	4.6539306e-08	0.00038332748	0.031921525	-7.41682e-07	0.48276868	0.05231342	0.5336	1.0	302.28614592552185
278	2.6291394	0.023088537	2.659522	2.569089	500.0	0.43481338	0.16366594	0.777042	-0.055801198	1395000	-6.866455e-09	0.0004398962	0.024810478	-1.2043078e-05	0.48251835	0.03746116	0.4346	1.0	303.2452619075775
279	2.616613	0.02223834	2.6576948	2.5779684	500.0	0.43255892	0.1633933	0.76695347	-0.05011548	1400000	-1.8310548e-08	0.0004145935	0.020434773	-1.44398655e-05	0.48228836	0.027378576	0.403	1.0	304.18794775009155
280	2.6324043	0.020850198	2.672491	2.6028974	500.0	0.43178242	0.16239467	0.7684134	-0.05195111	1405000	-1.5258789e-09	0.00040088873	0.01881815	-1.3606594e-05	0.48207694	0.031907327	0.4186	1.0	305.14286184310913
281	2.626819	0.022530006	2.6825342	2.6009307	500.0	0.4368455	0.16247912	0.77855384	-0.05103062	1410000	9.918213e-09	0.00040107302	0.013852074	-1.131653e-05	0.48189408	0.021950427	0.331	1.0	306.10668873786926
282	2.6102955	0.020606367	2.6586678	2.582466	500.0	0.43418124	0.16150686	0.7746371	-0.051718473	1415000	-2.2888184e-08	0.00040114904	0.010692799	-2.1417683e-05	0.48170465	0.020516008	0.3158	1.0	307.0786247253418
283	2.606616	0.03140689	2.644333	2.5527723	500.0	0.43142235	0.16167744	0.77800584	-0.053279936	1420000	2.89917e-08	0.0004762465	-0.00060744473	-2.1472253e-05	0.48151812	0.016810024	0.213	2.0	308.1429660320282
284	2.5933833	0.02716338	2.646784	2.551797	500.0	0.43126455	0.16043088	0.7729484	-0.052797705	1425000	-4.5776368e-08	0.0004514201	0.0026421456	-3.177786e-05	0.481154	0.016563917	0.2582	14.0	309.16666984558105
285	2.6015906	0.02605423	2.6362665	2.5546994	500.0	0.42750555	0.16234538	0.7651103	-0.052407876	1430000	-6.866455e-09	0.00047014872	-0.014549185	0.00017951292	0.4795247	0.007837766	0.1392	79.0	310.4258677959442
286	2.6228907	0.017760755	2.6494024	2.5888848	500.0	0.43824112	0.16080363	0.7660209	-0.049366683	1435000	-2.5939942e-08	0.0005787932	-0.013166827	-0.00016520708	0.4778443	0.009155385	0.122	79.0	311.68771290779114
287	2.6344628	0.023784447	2.6736457	2.590035	500.0	0.43371436	0.16233282	0.780579	-0.05198799	1440000	8.621216e-08	0.00043088602	0.0072408165	-3.6849524e-06	0.48079145	0.01768788	0.2642	3.0	312.793781042099
288	2.6338103	0.018419374	2.6584277	2.606563	500.0	0.43413877	0.16253272	0.7880456	-0.05156882	1445000	-3.8146974e-09	0.0004337896	0.017027583	6.018876e-06	0.4807009	0.020402722	0.3664	1.0	313.80760407447815
289	2.6065462	0.03222864	2.6665416	2.5566287	500.0	0.43458515	0.1632728	0.77831185	-0.05911684	1450000	2.746582e-08	0.00042377328	0.01135293	0.00043546534	0.48062322	0.017578479	0.2824	1.0	314.7897789478302
290	2.6203043	0.036343228	2.6898305	2.5566833	500.0	0.40950516	0.16241269	0.7806947	-0.06334624	1455000	-8.010864e-09	0.0012737521	0.0101518715	-0.0007191721	0.48051348	0.028888488	0.3762	1.0	315.83883810043335
291	2.6151104	0.04148774	2.6726172	2.5192518	500.0	0.4359202	0.15957531	0.7668302	-0.049411684	1460000	-2.2888184e-08	0.00061845384	0.011836644	-0.00012601091	0.48043492	0.018220104	0.3008	1.0	316.8302969932556
292	2.6253	0.06175668	2.7455637	2.5096192	500.0	0.43211523	0.16047263	0.7759601	-0.047262773	1465000	2.0599366e-08	0.00069059647	0.0035574166	-6.842858e-05	0.4803584	0.015509578	0.2682	5.0	317.83269596099854
293	2.620625	0.038652938	2.6916513	2.5717266	500.0	0.4348224	0.16094655	0.79640067	-0.051922098	1470000	3.7384034e-08	0.00050862425	0.00610944	-3.3583725e-05	0.47959077	0.016426723	0.2204	1.0	318.795627117157
294	2.623664	0.036466666	2.6911395	2.5568075	500.0	0.43313345	0.16341862	0.796254	-0.05263318	1475000	-6.3323974e-08	0.00046626493	0.0061980444	-1.3176119e-05	0.47941542	0.015456247	0.2498	1.0	319.742791891098
295	2.6277983	0.028704626	2.6588955	2.5552154	500.0	0.43291122	0.16294242	0.79673725	-0.05267577	1480000	-2.9754638e-08	0.00044274627	0.014424397	-1.6047357e-05	0.47923186	0.027135883	0.367	11.0	320.7196481227875
296	2.6213787	0.038252823	2.6711526	2.5311334	500.0	0.43470284	0.16294403	0.7971107	-0.054917827	1485000	-6.0272214e-08	0.00048882747	0.031740643	0.00022561284	0.4788116	0.037867106	0.4518	1.0	321.68011498451233
297	2.6149302	0.029310519	2.6602156	2.5543358	500.0	0.45159522	0.16115177	0.81085366	-0.036536694	1490000	4.7302247e-08	0.0008145979	0.026917888	-0.0003899971	0.47883594	0.04667303	0.4746	1.0	322.7142159938812
298	2.576296	0.058498014	2.649473	2.4703727	500.0	0.43217012	0.16300313	0.79378796	-0.052511662	1495000	5.340576e-09	0.0006483792	0.01654436	-5.002052e-05	0.4788543	0.023916861	0.3516	1.0	323.71354389190674
299	2.563887	0.025298096	2.6059425	2.5241854	500.0	0.42652354	0.16056713	0.7835902	-0.05192125	1500000	2.5939942e-08	0.00051430555	0.009621544	-1.972809e-05	0.47884542	0.025575535	0.3618	5.0	324.6740388870239
