,date,CASH,GOOGL,AAPL,AMZN,BA,C,INTC,JPM,MSFT,NVDA,WFC
462,2020-05-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
463,2020-05-06,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
464,2020-05-11,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
465,2020-05-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
466,2020-05-19,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
467,2020-05-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
468,2020-05-28,0.0,0.0,0.3253516,0.3253516,0.0,0.023945197,0.0,0.0,0.0,0.3253516,0.0
469,2020-06-02,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
470,2020-06-05,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
471,2020-06-10,0.0,0.0,0.31819388,0.31819388,0.0,0.045418344,0.0,0.0,0.0,0.31819388,0.0
472,2020-06-15,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
473,2020-06-18,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
474,2020-06-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
475,2020-06-26,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
476,2020-07-01,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
477,2020-07-07,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
478,2020-07-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
479,2020-07-15,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
480,2020-07-20,0.0,0.0,0.3328801,0.3328801,0.0,0.001359658,0.0,0.0,0.0,0.3328801,0.0
481,2020-07-23,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
482,2020-07-28,0.0,0.0,0.31797138,0.31797138,0.0,0.04608585,0.0,0.0,0.0,0.31797138,0.0
483,2020-07-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
484,2020-08-05,0.0,0.0,0.3303866,0.3303866,0.0,0.0,0.0,0.008840175,0.0,0.3303866,0.0
485,2020-08-10,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
486,2020-08-13,0.0,0.0,0.10826568,0.44586715,0.0,0.0,0.0,0.0,0.0,0.44586715,0.0
487,2020-08-18,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
488,2020-08-21,0.0,0.0,0.29606086,0.29606086,0.11181739,0.0,0.0,0.0,0.0,0.29606086,0.0
489,2020-08-26,0.0,0.0,0.32291394,0.32291394,0.03125821,0.0,0.0,0.0,0.0,0.32291394,0.0
490,2020-08-31,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
491,2020-09-03,0.0,0.0,0.30810446,0.30810446,0.0,0.07568663,0.0,0.0,0.0,0.30810446,0.0
492,2020-09-09,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
493,2020-09-14,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
494,2020-09-17,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
495,2020-09-22,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
496,2020-09-25,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
497,2020-09-30,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
498,2020-10-05,0.0,0.0,0.252335,0.252335,0.24299496,0.0,0.0,0.0,0.0,0.252335,0.0
499,2020-10-08,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0

