,OLMAR
2024-04-01,0.5368415696062694
2024-04-04,0.5303369817140656
2024-04-09,0.5089974047604471
2024-04-12,0.4739398649340377
2024-04-17,0.4738070908047495
2024-04-22,0.45694231950071657
2024-04-25,0.46623783936329105
2024-04-30,0.4674771988311722
2024-05-03,0.47173697917241547
2024-05-08,0.45985732864701606
2024-05-13,0.4676748920240777
2024-05-16,0.49097432082906844
2024-05-21,0.48723603659225817
2024-05-24,0.4808513052084854
2024-05-30,0.4735701930567195
2024-06-04,0.5170755861186916
2024-06-07,0.5208445314171618
2024-06-12,0.5087801122315281
2024-06-17,0.5154008103257646
2024-06-21,0.5075366016670935
2024-06-26,0.5131133022785127
2024-07-01,0.5366848849831977
2024-07-05,0.540607470797804
2024-07-10,0.5796181997775599
2024-07-15,0.5767201087786721
2024-07-18,0.5790300040115659
2024-07-23,0.5851624191015357
2024-07-26,0.5728884683656996
2024-07-31,0.5900897795525176
2024-08-05,0.38308421841319534
2024-08-08,0.39279905286193595
2024-08-13,0.39241563846690747
2024-08-16,0.4000837801098388
2024-08-21,0.4104357128247413
2024-08-26,0.4083835342606176
2024-08-29,0.4063416165893145
2024-09-04,0.364985411142307
2024-09-09,0.36587887630931576
2024-09-12,0.409453743883609
2024-09-17,0.4307493448211259
2024-09-20,0.4200571646726179
2024-09-25,0.41712508917576774
2024-09-30,0.4166318174298878
2024-10-03,0.412466625288319
2024-10-08,0.4121270463820684
2024-10-11,0.41166636123872485
2024-10-16,0.4114686095634281
2024-10-21,0.4191861948357394
2024-10-24,0.42502246630884344
2024-10-29,0.43355144316802374
2024-11-01,0.435946492251136
2024-11-06,0.43339516050624866
2024-11-11,0.4365293031606014
2024-11-14,0.40482112616980304
2024-11-19,0.42668277618055517
2024-11-22,0.429838804584178
2024-11-27,0.43935131485904827
2024-12-03,0.4531262528453291
2024-12-06,0.419603595872831
2024-12-11,0.4035575846232176
2024-12-16,0.4177984148251609
2024-12-19,0.41153141542060934
2024-12-24,0.4384061914447611
2024-12-30,0.42174465619450047
2025-01-03,0.42027542271334484
2025-01-08,0.42046855524967075
2025-01-14,0.4028842188699231
2025-01-17,0.39718498940681535
2025-01-23,0.3862701040235579
2025-01-28,0.41148488959077895
2025-01-31,0.3809721783394339
2025-02-05,0.3960752714297077
2025-02-10,0.4238065859953133
2025-02-13,0.42093752920908134
2025-02-19,0.4189701197524698
2025-02-24,0.40535646480142784
