Date,SPY
2017-05-23,211.17575073242188
2017-05-24,211.6683807373047
2017-05-25,212.68008422851562
2017-05-26,212.63604736328125
2017-05-30,212.4512939453125
2017-05-31,212.3985137939453
2017-06-01,214.0876007080078
2017-06-02,214.80015563964844
2017-06-05,214.64183044433594
2017-06-06,213.9556427001953
2017-06-07,214.3514862060547
2017-06-08,214.45709228515625
2017-06-09,214.13160705566406
2017-06-12,214.0876007080078
2017-06-13,215.13442993164062
2017-06-14,214.8617706298828
2017-06-15,214.44825744628906
2017-06-16,214.4951171875
2017-06-19,216.2808380126953
2017-06-20,214.82217407226562
2017-06-21,214.7691650390625
2017-06-22,214.67193603515625
2017-06-23,214.9282989501953
2017-06-26,215.06976318359375
2017-06-27,213.33706665039062
2017-06-28,215.24652099609375
2017-06-29,213.35475158691406
2017-06-30,213.75257873535156
2017-07-03,214.11500549316406
2017-07-05,214.6100616455078
2017-07-06,212.64759826660156
2017-07-07,214.02659606933594
2017-07-10,214.25643920898438
2017-07-11,214.0973358154297
2017-07-12,215.70619201660156
2017-07-13,216.0686492919922
2017-07-14,217.07643127441406
2017-07-17,217.04991149902344
2017-07-18,217.16482543945312
2017-07-19,218.34060668945312
2017-07-20,218.43775939941406
2017-07-21,218.2433319091797
2017-07-24,218.1902618408203
2017-07-25,218.7206573486328
2017-07-26,218.7294921875
2017-07-27,218.52615356445312
2017-07-28,218.26983642578125
2017-07-31,218.1461181640625
2017-08-01,218.63229370117188
2017-08-02,218.7383270263672
2017-08-03,218.31405639648438
2017-08-04,218.71180725097656
2017-08-07,219.1184844970703
2017-08-08,218.57925415039062
2017-08-09,218.57040405273438
2017-08-10,215.4851837158203
2017-08-11,215.80345153808594
2017-08-14,217.9427032470703
2017-08-15,217.91624450683594
2017-08-16,218.29637145996094
2017-08-17,214.89292907714844
2017-08-18,214.55702209472656
2017-08-21,214.72500610351562
2017-08-22,216.97036743164062
2017-08-23,216.19239807128906
2017-08-24,215.68856811523438
2017-08-25,216.19239807128906
2017-08-28,216.20127868652344
2017-08-29,216.44876098632812
2017-08-30,217.47421264648438
2017-08-31,218.7825469970703
2017-09-01,219.09201049804688
2017-09-05,217.51840209960938
2017-09-06,218.26100158691406
2017-09-07,218.23448181152344
2017-09-08,217.97805786132812
2017-09-11,220.30300903320312
2017-09-12,221.04563903808594
2017-09-13,221.15170288085938
2017-09-14,221.08096313476562
2017-09-15,221.3785858154297
2017-09-18,221.8494415283203
2017-09-19,222.0714874267578
2017-09-20,222.1514892578125
2017-09-21,221.5562744140625
2017-09-22,221.6006622314453
2017-09-25,221.14761352539062
2017-09-26,221.28086853027344
2017-09-27,222.14263916015625
2017-09-28,222.40911865234375
2017-09-29,223.19090270996094
2017-10-02,224.15928649902344
2017-10-03,224.63900756835938
2017-10-04,224.90548706054688
2017-10-05,226.2380828857422
2017-10-06,225.98045349121094
2017-10-09,225.60733032226562
2017-10-10,226.2025604248047
2017-10-11,226.5579071044922
2017-10-12,226.2202911376953
2017-10-13,226.49571228027344
2017-10-16,226.79779052734375
2017-10-17,226.95767211914062
2017-10-18,227.1797637939453
2017-10-19,227.241943359375
2017-10-20,228.41464233398438
2017-10-23,227.52626037597656
2017-10-24,227.92605590820312
2017-10-25,226.79779052734375
2017-10-26,227.09092712402344
2017-10-27,228.94769287109375
2017-10-30,228.09486389160156
2017-10-31,228.45021057128906
2017-11-01,228.75222778320312
2017-11-02,228.84103393554688
2017-11-03,229.60513305664062
2017-11-06,229.96046447753906
2017-11-07,229.80059814453125
2017-11-08,230.19140625
2017-11-09,229.3563995361328
2017-11-10,229.28530883789062
2017-11-13,229.49850463867188
2017-11-14,228.9654998779297
2017-11-15,227.81942749023438
2017-11-16,229.75616455078125
2017-11-17,229.0809783935547
2017-11-20,229.47186279296875
2017-11-21,230.9732208251953
2017-11-22,230.76895141601562
2017-11-24,231.3018798828125
2017-11-27,231.1864471435547
2017-11-28,233.5317840576172
2017-11-29,233.38967895507812
2017-11-30,235.43295288085938
2017-12-01,234.9443817138672
2017-12-04,234.66004943847656
2017-12-05,233.81607055664062
2017-12-06,233.8605194091797
2017-12-07,234.59791564941406
2017-12-08,235.87713623046875
2017-12-11,236.58787536621094
2017-12-12,237.00550842285156
2017-12-13,236.9788055419922
2017-12-14,236.0103759765625
2017-12-15,237.97579956054688
2017-12-18,239.48486328125
2017-12-19,238.5651092529297
2017-12-20,238.4400634765625
2017-12-21,238.93116760253906
2017-12-22,238.86868286132812
2017-12-26,238.58294677734375
2017-12-27,238.6990203857422
2017-12-28,239.1901397705078
2017-12-29,238.28823852539062
2018-01-02,239.99386596679688
2018-01-03,241.51177978515625
2018-01-04,242.52964782714844
2018-01-05,244.1459503173828
2018-01-08,244.59237670898438
2018-01-09,245.1460418701172
2018-01-10,244.77099609375
2018-01-11,246.556884765625
2018-01-12,248.1641082763672
2018-01-16,247.3158416748047
2018-01-17,249.6731719970703
2018-01-18,249.25350952148438
2018-01-19,250.38755798339844
2018-01-22,252.42349243164062
2018-01-23,252.959228515625
2018-01-24,252.8610076904297
2018-01-25,252.9681854248047
2018-01-26,255.89695739746094
2018-01-29,254.20030212402344
2018-01-30,251.59298706054688
2018-01-31,251.7179718017578
2018-02-01,251.43226623535156
2018-02-02,245.9586181640625
2018-02-05,235.6720428466797
2018-02-06,240.31529235839844
2018-02-07,239.01156616210938
2018-02-08,230.0465087890625
2018-02-09,233.50216674804688
2018-02-12,236.93104553222656
2018-02-13,237.52037048339844
2018-02-14,240.72596740722656
2018-02-15,243.7976531982422
2018-02-16,243.8690948486328
2018-02-20,242.3422088623047
2018-02-21,241.1367645263672
2018-02-22,241.4492645263672
2018-02-23,245.29774475097656
2018-02-26,248.1463165283203
2018-02-27,245.04779052734375
2018-02-28,242.56546020507812
2018-03-01,239.03834533691406
2018-03-02,240.27056884765625
2018-03-05,243.04763793945312
2018-03-06,243.6637725830078
2018-03-07,243.5745086669922
2018-03-08,244.75315856933594
2018-03-09,249.012451171875
2018-03-12,248.69981384277344
2018-03-13,247.0926513671875
2018-03-14,245.8246612548828
2018-03-15,245.55670166015625
2018-03-16,245.8230743408203
2018-03-19,242.49700927734375
2018-03-20,242.909423828125
2018-03-21,242.4431610107422
2018-03-22,236.3827667236328
2018-03-23,231.34439086914062
2018-03-26,237.67379760742188
2018-03-27,233.63050842285156
2018-03-28,232.94020080566406
2018-03-29,235.91656494140625
2018-04-02,230.82440185546875
2018-04-03,233.7829132080078
2018-04-04,236.28414916992188
2018-04-05,238.1489715576172
2018-04-06,232.84158325195312
2018-04-09,233.98910522460938
2018-04-10,237.7096405029297
2018-04-11,236.4634552001953
2018-04-12,238.40892028808594
2018-04-13,237.7096405029297
2018-04-16,239.6640167236328
2018-04-17,242.22805786132812
2018-04-18,242.4073486328125
2018-04-19,241.06253051757812
2018-04-20,239.01853942871094
2018-04-23,238.98269653320312
2018-04-24,235.76422119140625
2018-04-25,236.346923828125
2018-04-26,238.74960327148438
2018-04-27,238.97373962402344
2018-04-30,237.13583374023438
2018-05-01,237.55715942382812
2018-05-02,235.96139526367188
2018-05-03,235.4414520263672
2018-05-04,238.4895782470703
2018-05-07,239.29649353027344
2018-05-08,239.29649353027344
2018-05-09,241.60940551757812
2018-05-10,243.86868286132812
2018-05-11,244.61276245117188
2018-05-14,244.72930908203125
2018-05-15,243.04383850097656
2018-05-16,244.06594848632812
2018-05-17,243.85971069335938
2018-05-18,243.25006103515625
2018-05-21,245.07896423339844
2018-05-22,244.39755249023438
2018-05-23,245.06997680664062
2018-05-24,244.5679473876953
2018-05-25,243.9851837158203
2018-05-29,241.17909240722656
2018-05-30,244.39755249023438
2018-05-31,242.9004669189453
2018-06-01,245.2851104736328
2018-06-04,246.45054626464844
2018-06-05,246.62991333007812
2018-06-06,248.69187927246094
2018-06-07,248.66500854492188
2018-06-08,249.400146484375
2018-06-11,249.7318115234375
2018-06-12,250.0545196533203
2018-06-13,249.2566680908203
2018-06-14,249.8842315673828
2018-06-15,249.56539916992188
2018-06-18,249.05218505859375
2018-06-19,248.0974884033203
2018-06-20,248.52084350585938
2018-06-21,246.96290588378906
2018-06-22,247.41314697265625
2018-06-25,244.04518127441406
2018-06-26,244.5854949951172
2018-06-27,242.55926513671875
2018-06-28,243.94610595703125
2018-06-29,244.2972869873047
2018-07-02,244.8196563720703
2018-07-03,243.95513916015625
2018-07-05,245.9452667236328
2018-07-06,248.0255126953125
2018-07-09,250.25889587402344
2018-07-10,251.15939331054688
2018-07-11,249.32235717773438
2018-07-12,251.5826873779297
2018-07-13,251.78074645996094
2018-07-16,251.55563354492188
2018-07-17,252.57318115234375
2018-07-18,253.1045379638672
2018-07-19,252.15000915527344
2018-07-20,251.86181640625
2018-07-23,252.330078125
2018-07-24,253.5999298095703
2018-07-25,255.7611083984375
2018-07-26,255.1578369140625
2018-07-27,253.4287109375
2018-07-30,252.10501098632812
2018-07-31,253.34771728515625
2018-08-01,252.92445373535156
2018-08-02,254.3022918701172
2018-08-03,255.3918914794922
2018-08-06,256.3284912109375
2018-08-07,257.17498779296875
2018-08-08,257.0668029785156
2018-08-09,256.7156677246094
2018-08-10,254.9957733154297
2018-08-13,254.04110717773438
2018-08-14,255.66200256347656
2018-08-15,253.7529296875
2018-08-16,255.80609130859375
2018-08-17,256.7066345214844
2018-08-20,257.25604248046875
2018-08-21,257.859375
2018-08-22,257.706298828125
2018-08-23,257.364013671875
2018-08-24,258.9129943847656
2018-08-27,260.9571838378906
2018-08-28,261.0832824707031
2018-08-29,262.4882507324219
2018-08-30,261.4254455566406
2018-08-31,261.4344482421875
2018-09-04,260.98419189453125
2018-09-05,260.28179931640625
2018-09-06,259.4983215332031
2018-09-07,258.9940490722656
2018-09-10,259.4443054199219
2018-09-11,260.2997741699219
2018-09-12,260.36279296875
2018-09-13,261.9027404785156
2018-09-14,261.9477844238281
2018-09-17,260.5610046386719
2018-09-18,261.97479248046875
2018-09-19,262.25396728515625
2018-09-20,264.3792724609375
2018-09-21,264.1377868652344
2018-09-24,263.2602233886719
2018-09-25,263.0159912109375
2018-09-26,262.22900390625
2018-09-27,262.961669921875
2018-09-28,262.98883056640625
2018-10-01,263.9025573730469
2018-10-02,263.7487487792969
2018-10-03,263.8935546875
2018-10-04,261.83099365234375
2018-10-05,260.36553955078125
2018-10-08,260.36553955078125
2018-10-09,259.9856262207031
2018-10-10,251.75347900390625
2018-10-11,246.20835876464844
2018-10-12,249.62771606445312
2018-10-15,248.2255401611328
2018-10-16,253.6531982421875
2018-10-17,253.69845581054688
2018-10-18,250.03480529785156
2018-10-19,249.89915466308594
2018-10-22,248.77743530273438
2018-10-23,247.5109405517578
2018-10-24,240.01171875
2018-10-25,244.31771850585938
2018-10-26,240.02073669433594
2018-10-29,238.69102478027344
2018-10-30,242.2279815673828
2018-10-31,244.81529235839844
2018-11-01,247.42050170898438
2018-11-02,245.95501708984375
2018-11-05,247.3118896484375
2018-11-06,248.8769073486328
2018-11-07,254.20504760742188
2018-11-08,253.7437286376953
2018-11-09,251.2650909423828
2018-11-12,246.57012939453125
2018-11-13,246.1088104248047
2018-11-14,244.4261932373047
2018-11-15,246.97720336914062
2018-11-16,247.6195068359375
2018-11-19,243.4311065673828
2018-11-20,238.92611694335938
2018-11-21,239.7403564453125
2018-11-23,238.13917541503906
2018-11-26,241.98373413085938
2018-11-27,242.7978973388672
2018-11-28,248.38845825195312
2018-11-29,247.84561157226562
2018-11-30,249.35633850097656
2018-12-03,252.65817260742188
2018-12-04,244.471435546875
2018-12-06,244.10055541992188
2018-12-07,238.42860412597656
2018-12-10,238.8809814453125
2018-12-11,238.93521118164062
2018-12-12,240.13833618164062
2018-12-13,240.05691528320312
2018-12-14,235.62437438964844
2018-12-17,231.0017852783203
2018-12-18,230.74847412109375
2018-12-19,227.29281616210938
2018-12-20,223.59300231933594
2018-12-21,219.0116729736328
2018-12-24,213.22476196289062
2018-12-26,223.9979248046875
2018-12-27,225.71763610839844
2018-12-28,225.42642211914062
2018-12-31,227.40090942382812
2019-01-02,227.6375274658203
2019-01-03,222.20538330078125
2019-01-04,229.64834594726562
2019-01-07,231.45904541015625
2019-01-08,233.63369750976562
2019-01-09,234.72555541992188
2019-01-10,235.5535888671875
2019-01-11,235.64459228515625
2019-01-14,234.2068328857422
2019-01-15,236.89111328125
2019-01-16,237.46434020996094
2019-01-17,239.265869140625
2019-01-18,242.4505615234375
2019-01-22,239.1749267578125
2019-01-23,239.67543029785156
2019-01-24,239.80276489257812
2019-01-25,241.83181762695312
2019-01-28,239.99383544921875
2019-01-29,239.67543029785156
2019-01-30,243.46963500976562
2019-01-31,245.60791015625
2019-02-01,245.72622680664062
2019-02-04,247.4550018310547
2019-02-05,248.4922332763672
2019-02-06,248.16464233398438
2019-02-07,245.7989959716797
2019-02-08,246.09927368164062
2019-02-11,246.23574829101562
2019-02-12,249.40219116210938
2019-02-13,250.21194458007812
2019-02-14,249.65696716308594
2019-02-15,252.37757873535156
2019-02-19,252.8143768310547
2019-02-20,253.32373046875
2019-02-21,252.42306518554688
2019-02-22,253.98800659179688
2019-02-25,254.3338165283203
2019-02-26,254.15176391601562
2019-02-27,254.04266357421875
2019-02-28,253.56942749023438
2019-03-01,255.15272521972656
2019-03-04,254.224609375
2019-03-05,253.8788299560547
2019-03-06,252.3411407470703
2019-03-07,250.23019409179688
2019-03-08,249.729736328125
2019-03-11,253.35113525390625
2019-03-12,254.30650329589844
2019-03-13,255.98976135253906
2019-03-14,255.82601928710938
2019-03-15,257.0899353027344
2019-03-18,258.02203369140625
2019-03-19,258.0860900878906
2019-03-20,257.3093566894531
2019-03-21,260.215576171875
2019-03-22,255.2073516845703
2019-03-25,255.01531982421875
2019-03-26,256.916259765625
2019-03-27,255.5728759765625
2019-03-28,256.5415954589844
2019-03-29,258.15924072265625
2019-04-01,261.22088623046875
2019-04-02,261.3487548828125
2019-04-03,261.760009765625
2019-04-04,262.45452880859375
2019-04-05,263.724853515625
2019-04-08,263.9259338378906
2019-04-09,262.5733642578125
2019-04-10,263.4690246582031
2019-04-11,263.3959045410156
2019-04-12,265.17803955078125
2019-04-15,265.0043640136719
2019-04-16,265.17803955078125
2019-04-17,264.5291442871094
2019-04-18,265.0499572753906
2019-04-22,265.27850341796875
2019-04-23,267.66387939453125
2019-04-24,267.0698547363281
2019-04-25,266.9052429199219
2019-04-26,268.1481628417969
2019-04-29,268.5685119628906
2019-04-30,268.70562744140625
2019-05-01,266.6859130859375
2019-05-02,266.110107421875
2019-05-03,268.7146911621094
2019-05-06,267.6089782714844
2019-05-07,263.1400451660156
2019-05-08,262.77447509765625
2019-05-09,261.9794006347656
2019-05-10,263.2953186035156
2019-05-13,256.6787109375
2019-05-14,259.0
2019-05-15,260.5170593261719
2019-05-16,262.9298400878906
2019-05-17,261.22998046875
2019-05-20,259.5027160644531
2019-05-21,261.8422546386719
2019-05-22,261.0379943847656
2019-05-23,257.8484802246094
2019-05-24,258.433349609375
2019-05-28,256.0298156738281
2019-05-29,254.3116455078125
2019-05-30,255.0062255859375
2019-05-31,251.5699920654297
2019-06-03,250.93026733398438
2019-06-04,256.3770751953125
2019-06-05,258.5978698730469
2019-06-06,260.2794494628906
2019-06-07,262.88409423828125
2019-06-10,264.0904541015625
2019-06-11,264.0265197753906
2019-06-12,263.5603332519531
2019-06-13,264.6479187011719
2019-06-14,264.35546875
2019-06-17,264.4560241699219
2019-06-18,267.2251892089844
2019-06-19,267.8283386230469
2019-06-20,270.38720703125
2019-06-21,269.9941711425781
2019-06-24,269.6636047363281
2019-06-25,267.018798828125
2019-06-26,266.7524108886719
2019-06-27,267.69830322265625
2019-06-28,269.0758361816406
2019-07-01,271.5186462402344
2019-07-02,272.2257385253906
2019-07-03,274.40228271484375
2019-07-05,274.0899963378906
2019-07-08,272.5839538574219
2019-07-09,272.9236755371094
2019-07-10,274.2276916503906
2019-07-11,274.8705749511719
2019-07-12,276.1011657714844
2019-07-15,276.19305419921875
2019-07-16,275.30224609375
2019-07-17,273.4288635253906
2019-07-18,274.4298400878906
2019-07-19,272.90533447265625
2019-07-22,273.5757751464844
2019-07-23,275.53173828125
2019-07-24,276.82672119140625
2019-07-25,275.5042724609375
2019-07-26,277.35015869140625
2019-07-29,276.84503173828125
2019-07-30,276.1655578613281
2019-07-31,273.1440734863281
2019-08-01,270.76556396484375
2019-08-02,268.72686767578125
2019-08-05,260.6453552246094
2019-08-06,264.3003845214844
2019-08-07,264.45660400390625
2019-08-08,269.6452331542969
2019-08-09,267.80853271484375
2019-08-12,264.54840087890625
2019-08-13,268.66253662109375
2019-08-14,260.7189025878906
2019-08-15,261.4075927734375
2019-08-16,265.2646789550781
2019-08-19,268.4605712890625
2019-08-20,266.403564453125
2019-08-21,268.5707702636719
2019-08-22,268.4880676269531
2019-08-23,261.5914001464844
2019-08-26,264.4841613769531
2019-08-27,263.44635009765625
2019-08-28,265.3014831542969
2019-08-29,268.69012451171875
2019-08-30,268.5707702636719
2019-09-03,267.0003967285156
2019-09-04,270.03094482421875
2019-09-05,273.5022888183594
2019-09-06,273.7134704589844
2019-09-09,273.8512268066406
2019-09-10,273.786865234375
2019-09-11,275.73382568359375
2019-09-12,276.6889343261719
2019-09-13,276.5052490234375
2019-09-16,275.6512145996094
2019-09-17,276.34918212890625
2019-09-18,276.51446533203125
2019-09-19,276.4959716796875
2019-09-20,275.1897277832031
2019-09-23,275.1251220703125
2019-09-24,272.96630859375
2019-09-25,274.580810546875
2019-09-26,274.0088195800781
2019-09-27,272.53265380859375
2019-09-30,273.796630859375
2019-10-01,270.5398254394531
2019-10-02,265.7608642578125
2019-10-03,267.9381103515625
2019-10-04,271.56396484375
2019-10-07,270.3922424316406
2019-10-08,266.1944885253906
2019-10-09,268.7223205566406
2019-10-10,270.5398254394531
2019-10-11,273.34454345703125
2019-10-14,273.0400695800781
2019-10-15,275.74322509765625
2019-10-16,275.3004455566406
2019-10-17,276.1123046875
2019-10-18,274.9036560058594
2019-10-21,276.7673034667969
2019-10-22,275.8631896972656
2019-10-23,276.66583251953125
2019-10-24,277.11798095703125
2019-10-25,278.25274658203125
2019-10-28,279.82110595703125
2019-10-29,279.738037109375
2019-10-30,280.5960693359375
2019-10-31,279.84881591796875
2019-11-01,282.4413146972656
2019-11-04,283.5760498046875
2019-11-05,283.2623291015625
2019-11-06,283.3269348144531
2019-11-07,284.3233337402344
2019-11-08,285.02447509765625
2019-11-11,284.48016357421875
2019-11-12,285.0798034667969
2019-11-13,285.1720886230469
2019-11-14,285.5872497558594
2019-11-15,287.65386962890625
2019-11-18,287.8660583496094
2019-11-19,287.78302001953125
2019-11-20,286.7128601074219
2019-11-21,286.2515563964844
2019-11-22,286.88800048828125
2019-11-25,289.111572265625
2019-11-26,289.7666015625
2019-11-27,291.0581970214844
2019-11-29,289.97882080078125
2019-12-02,287.5155029296875
2019-12-03,285.5872497558594
2019-12-04,287.3493957519531
2019-12-05,287.8660583496094
2019-12-06,290.4954528808594
2019-12-09,289.5820617675781
2019-12-10,289.2592468261719
2019-12-11,290.0802917480469
2019-12-12,292.5804443359375
2019-12-13,292.75579833984375
2019-12-16,294.7669677734375
2019-12-17,294.8316345214844
2019-12-18,294.8500671386719
2019-12-19,296.05865478515625
2019-12-20,297.3566589355469
2019-12-23,297.81097412109375
2019-12-24,297.82025146484375
2019-12-26,299.4056091308594
2019-12-27,299.3313293457031
2019-12-30,297.6810302734375
2019-12-31,298.4042663574219
2020-01-02,301.1949462890625
2020-01-03,298.91424560546875
2020-01-06,300.0545959472656
2020-01-07,299.21087646484375
2020-01-08,300.8055725097656
2020-01-09,302.8452453613281
2020-01-10,301.9736328125
2020-01-13,304.0503845214844
2020-01-14,303.5869140625
2020-01-15,304.2729797363281
2020-01-16,306.80401611328125
2020-01-17,307.7589416503906
2020-01-21,307.1562805175781
2020-01-22,307.1934509277344
2020-01-23,307.5457763671875
2020-01-24,304.8106689453125
2020-01-27,299.92474365234375
2020-01-28,303.0677795410156
2020-01-29,302.8174133300781
2020-01-30,303.80010986328125
2020-01-31,298.28369140625
2020-02-03,300.49951171875
2020-02-04,305.0795593261719
2020-02-05,308.6026611328125
2020-02-06,309.6410217285156
2020-02-07,307.9908142089844
2020-02-10,310.2900390625
2020-02-11,310.8277282714844
2020-02-12,312.830322265625
2020-02-13,312.4965515136719
2020-02-14,312.9971923828125
2020-02-18,312.1906433105469
2020-02-19,313.6832580566406
2020-02-20,312.3945617675781
2020-02-21,309.17742919921875
2020-02-24,298.92352294921875
2020-02-25,289.865478515625
2020-02-26,288.79925537109375
2020-02-27,275.8287658691406
2020-02-28,274.6698913574219
2020-03-02,286.5648193359375
2020-03-03,278.35986328125
2020-03-04,290.0601501464844
2020-03-05,280.4180603027344
2020-03-06,275.7824401855469
2020-03-09,254.2452850341797
2020-03-10,267.4012451171875
2020-03-11,254.36585998535156
2020-03-12,230.02880859375
2020-03-13,249.69313049316406
2020-03-16,222.3708038330078
2020-03-17,234.37705993652344
2020-03-18,222.50985717773438
2020-03-19,222.98269653320312
2020-03-20,213.3734130859375
2020-03-23,207.9178466796875
2020-03-24,226.75587463378906
2020-03-25,230.15049743652344
2020-03-26,243.5889129638672
2020-03-27,236.33346557617188
2020-03-30,244.00856018066406
2020-03-31,240.3715057373047
2020-04-01,229.55360412597656
2020-04-02,234.8506317138672
2020-04-03,231.45606994628906
2020-04-06,247.00210571289062
2020-04-07,247.25389099121094
2020-04-08,255.55392456054688
2020-04-09,259.4427490234375
2020-04-13,257.0739440917969
2020-04-14,264.6557922363281
2020-04-15,259.0323791503906
2020-04-16,260.281982421875
2020-04-17,267.31365966796875
2020-04-20,262.6041259765625
2020-04-21,254.63058471679688
2020-04-22,260.281982421875
2020-04-23,260.26336669921875
2020-04-24,263.8909912109375
2020-04-27,267.6959533691406
2020-04-28,266.4649353027344
2020-04-29,273.440673828125
2020-04-30,270.894775390625
2020-05-01,263.7232360839844
2020-05-04,264.4506530761719
2020-05-05,266.8940124511719
2020-05-06,265.0847473144531
2020-05-07,268.28350830078125
2020-05-08,272.7225341796875
2020-05-11,272.7784729003906
2020-05-12,267.3416442871094
2020-05-13,262.6134948730469
2020-05-14,265.75628662109375
2020-05-15,266.97796630859375
2020-05-18,275.1099548339844
2020-05-19,272.2842102050781
2020-05-20,276.9098205566406
2020-05-21,274.998046875
2020-05-22,275.5202941894531
2020-05-26,278.9149475097656
2020-05-27,283.0648193359375
2020-05-28,282.5426025390625
2020-05-29,283.80157470703125
2020-06-01,284.9486389160156
2020-06-02,287.30804443359375
2020-06-03,291.1315612792969
2020-06-04,290.36688232421875
2020-06-05,297.80889892578125
2020-06-08,301.4086608886719
2020-06-09,299.16119384765625
2020-06-10,297.4918212890625
2020-06-11,280.34173583984375
2020-06-12,283.69903564453125
2020-06-15,286.3475036621094
2020-06-16,291.8590393066406
2020-06-17,290.6466979980469
2020-06-18,290.7586669921875
2020-06-19,289.096923828125
2020-06-22,290.9515686035156
2020-06-23,292.2909851074219
2020-06-24,284.8351135253906
2020-06-25,287.8885803222656
2020-06-26,281.0508117675781
2020-06-29,285.18157958984375
2020-06-30,288.8346252441406
2020-07-01,290.85784912109375
2020-07-02,292.4596252441406
2020-07-06,296.9743957519531
2020-07-07,293.9115295410156
2020-07-08,296.1595764160156
2020-07-09,294.47344970703125
2020-07-10,297.480224609375
2020-07-13,294.90435791015625
2020-07-14,298.72601318359375
2020-07-15,301.47052001953125
2020-07-16,300.47760009765625
2020-07-17,301.3487243652344
2020-07-20,303.7840881347656
2020-07-21,304.43035888671875
2020-07-22,306.1631774902344
2020-07-23,302.51019287109375
2020-07-24,300.56195068359375
2020-07-27,302.7536926269531
2020-07-28,300.8335266113281
2020-07-29,304.5334167480469
2020-07-30,303.4468078613281
2020-07-31,305.8447570800781
2020-08-03,307.9710693359375
2020-08-04,309.1606140136719
2020-08-05,311.080810546875
2020-08-06,313.16021728515625
2020-08-07,313.38507080078125
2020-08-10,314.32177734375
2020-08-11,311.7271728515625
2020-08-12,316.0733337402344
2020-08-13,315.50189208984375
2020-08-14,315.51129150390625
2020-08-17,316.51361083984375
2020-08-18,317.197265625
2020-08-19,315.8766784667969
2020-08-20,316.8601989746094
2020-08-21,317.9841613769531
2020-08-24,321.2063293457031
2020-08-25,322.3304138183594
2020-08-26,325.56195068359375
2020-08-27,326.2737121582031
2020-08-28,328.38134765625
2020-08-31,327.19171142578125
2020-09-01,330.2733459472656
2020-09-02,335.05047607421875
2020-09-03,323.51995849609375
2020-09-04,320.87847900390625
2020-09-08,312.1111755371094
2020-09-09,318.2745361328125
2020-09-10,312.7480773925781
2020-09-11,312.9073181152344
2020-09-14,317.02874755859375
2020-09-15,318.6304931640625
2020-09-16,317.3659973144531
2020-09-17,314.5746765136719
2020-09-18,310.9530334472656
2020-09-21,307.49224853515625
2020-09-22,310.6239013671875
2020-09-23,303.42022705078125
2020-09-24,304.22894287109375
2020-09-25,309.1474304199219
2020-09-28,314.28216552734375
2020-09-29,312.570556640625
2020-09-30,314.9404602050781
2020-10-01,316.96240234375
2020-10-02,313.9530029296875
2020-10-05,319.52032470703125
2020-10-06,314.97796630859375
2020-10-07,320.4608459472656
2020-10-08,323.30078125
2020-10-09,326.1880187988281
2020-10-12,331.4355773925781
2020-10-13,329.2726135253906
2020-10-14,327.2036437988281
2020-10-15,326.7992858886719
2020-10-16,326.60174560546875
2020-10-19,321.6363525390625
2020-10-20,322.9247131347656
2020-10-21,322.3134765625
2020-10-22,324.0814208984375
2020-10-23,325.1817321777344
2020-10-26,319.17242431640625
2020-10-27,318.07208251953125
2020-10-28,307.2007141113281
2020-10-29,310.322998046875
2020-10-30,307.087890625
2020-11-02,310.52984619140625
2020-11-03,316.0125732421875
2020-11-04,323.0751953125
2020-11-05,329.3760681152344
2020-11-06,329.3008117675781
2020-11-09,333.4387512207031
2020-11-10,332.94970703125
2020-11-11,335.4230041503906
2020-11-12,332.1690979003906
2020-11-13,336.7678527832031
2020-11-16,340.9715576171875
2020-11-17,339.13763427734375
2020-11-18,335.0562438964844
2020-11-19,336.46685791015625
2020-11-20,334.1628112792969
2020-11-23,336.1659240722656
2020-11-24,341.5828857421875
2020-11-25,341.0561828613281
2020-11-27,342.0060119628906
2020-11-30,340.49188232421875
2020-12-01,344.2159729003906
2020-12-02,344.94012451171875
2020-12-03,344.84619140625
2020-12-04,347.81787109375
2020-12-07,347.1031188964844
2020-12-08,348.1188049316406
2020-12-09,344.99652099609375
2020-12-10,344.88372802734375
2020-12-11,344.47930908203125
2020-12-14,342.93707275390625
2020-12-15,347.5733642578125
2020-12-16,348.1188049316406
2020-12-17,350.0655212402344
2020-12-18,348.66778564453125
2020-12-21,347.42108154296875
2020-12-22,346.8355407714844
2020-12-23,347.14715576171875
2020-12-24,348.4977111816406
2020-12-28,351.4915771484375
2020-12-29,350.8210754394531
2020-12-30,351.32159423828125
2020-12-31,353.1066589355469
2021-01-04,348.29937744140625
2021-01-05,350.6982727050781
2021-01-06,352.794921875
2021-01-07,358.03656005859375
2021-01-08,360.0765380859375
2021-01-11,357.64935302734375
2021-01-12,357.7248840332031
2021-01-13,358.688232421875
2021-01-14,357.4320983886719
2021-01-15,354.82550048828125
2021-01-19,357.61151123046875
2021-01-20,362.5603942871094
2021-01-21,362.89093017578125
2021-01-22,361.6064758300781
2021-01-25,363.03265380859375
2021-01-26,362.46600341796875
2021-01-27,353.607177734375
2021-01-28,356.648193359375
2021-01-29,349.50823974609375
2021-02-01,355.3260192871094
2021-02-02,360.35040283203125
2021-02-03,360.6338195800781
2021-02-04,364.732666015625
2021-02-05,366.1681823730469
2021-02-08,368.81256103515625
2021-02-09,368.5670166015625
2021-02-10,368.4064636230469
2021-02-11,369.0015563964844
2021-02-12,370.8242492675781
